0.02;0.94;45.174896
0.02;0.95;45.434143
0.02;0.96;45.693245
0.02;0.97;47.358818
0.02;0.98;53.017693
0.02;0.99;59.643158
0.03;0.01;2.198591
0.03;0.02;2.3280072
0.03;0.03;2.4574256
0.03;0.04;2.5869522
0.03;0.05;2.7166016
0.03;0.06;2.8464472
0.03;0.07;2.9763968
0.03;0.08;3.1262136
0.03;0.09;3.3290367
0.03;0.1;3.531853
0.03;0.11;3.734686
0.03;0.12;3.9374788
0.03;0.13;4.1403465
0.03;0.14;4.343139
0.03;0.15;4.545987
0.03;0.16;4.748786
0.03;0.17;4.951623
0.03;0.18;5.1544566
0.03;0.19;5.3459363
0.03;0.2;5.5245686
0.03;0.21;5.703066
0.03;0.22;5.894295
0.03;0.23;6.089679
0.03;0.24;6.2866154
0.03;0.25;6.48693
0.03;0.26;6.6872115
0.03;0.27;6.8875184
0.03;0.28;7.0878
0.03;0.29;7.288098
0.03;0.3;7.488374
0.03;0.31;7.688679
0.03;0.32;7.888953
0.03;0.33;8.068453
0.03;0.34;8.199148
0.03;0.35;8.329834
0.03;0.36;8.460536
0.03;0.37;8.591214
0.03;0.38;8.717852
0.03;0.39;8.841629
0.03;0.4;8.969091
0.03;0.41;9.096566
0.03;0.42;9.225944
0.03;0.43;9.356612
0.03;0.44;9.487258
0.03;0.45;9.6179085
0.03;0.46;9.748561
0.03;0.47;9.879202
0.03;0.48;10.009864
0.03;0.49;10.140507
0.03;0.5;10.270792
0.03;0.51;10.400842
0.03;0.52;10.530908
0.03;0.53;10.660983
0.03;0.54;10.791046
0.03;0.55;10.921129
0.03;0.56;11.287089
0.03;0.57;11.670996
0.03;0.58;12.054901
0.03;0.59;12.448579
0.03;0.6;12.853517
0.03;0.61;13.341643
0.03;0.62;13.5025625
0.03;0.63;13.554919
0.03;0.64;13.626155
0.03;0.65;13.702749
0.03;0.66;13.780919
0.03;0.67;13.868678
0.03;0.68;13.9564085
0.03;0.69;14.044164
0.03;0.7;14.255817
0.03;0.71;14.607089
0.03;0.72;14.958365
0.03;0.73;15.319691
0.03;0.74;16.290863
0.03;0.75;17.305882
0.03;0.76;18.317762
0.03;0.77;19.329657
0.03;0.78;20.433975
0.03;0.79;21.641586
0.03;0.8;23.447311
0.03;0.81;25.84859
0.03;0.82;28.23683
0.03;0.83;30.635885
0.03;0.84;33.27882
0.03;0.85;36.780937
0.03;0.86;40.26731
0.03;0.87;43.307564
0.03;0.88;44.46866
0.03;0.89;46.863403
0.03;0.9;46.515495
0.03;0.91;44.71676
0.03;0.92;44.59056
0.03;0.93;44.73871
0.03;0.94;44.975983
0.03;0.95;45.23519
0.03;0.96;45.49427
0.03;0.97;47.280487
0.03;0.98;52.995842
0.03;0.99;59.61338
0.04;0.01;2.2224236
0.04;0.02;2.2646186
0.04;0.03;2.3940253
0.04;0.04;2.5234356
0.04;0.05;2.6529453
0.04;0.06;2.7825284
0.04;0.07;2.9122927
0.04;0.08;3.0421524
0.04;0.09;3.2290287
0.04;0.1;3.4318438
0.04;0.11;3.634657
0.04;0.12;3.8375084
0.04;0.13;4.0403113
0.04;0.14;4.2431383
0.04;0.15;4.445952
0.04;0.16;4.6487646
0.04;0.17;4.8516016
0.04;0.18;5.0544252
0.04;0.19;5.257249
0.04;0.2;5.436516
0.04;0.21;5.615165
0.04;0.22;5.798244
0.04;0.23;5.9937906
0.04;0.24;6.18927
0.04;0.25;6.3887925
0.04;0.26;6.5891695
0.04;0.27;6.7895117
0.04;0.28;6.989791
0.04;0.29;7.1900835
0.04;0.3;7.3903856
0.04;0.31;7.590676
0.04;0.32;7.7909675
0.04;0.33;7.9912376
0.04;0.34;8.135056
0.04;0.35;8.265755
0.04;0.36;8.396437
0.04;0.37;8.527124
0.04;0.38;8.657821
0.04;0.39;8.780069
0.04;0.4;8.9065895
0.04;0.41;9.034068
0.04;0.42;9.161883
0.04;0.43;9.292543
0.04;0.44;9.423187
0.04;0.45;9.553841
0.04;0.46;9.684483
0.04;0.47;9.815134
0.04;0.48;9.945785
0.04;0.49;10.076442
0.04;0.5;10.207005
0.04;0.51;10.33706
0.04;0.52;10.467134
0.04;0.53;10.597199
0.04;0.54;10.727281
0.04;0.55;10.857334
0.04;0.56;11.2207365
0.04;0.57;11.604649
0.04;0.58;11.988561
0.04;0.59;12.383966
0.04;0.6;12.788898
0.04;0.61;13.278925
0.04;0.62;13.440498
0.04;0.63;13.49285
0.04;0.64;13.567034
0.04;0.65;13.643739
0.04;0.66;13.722081
0.04;0.67;13.809828
0.04;0.68;13.897556
0.04;0.69;13.985312
0.04;0.7;14.208189
0.04;0.71;14.55948
0.04;0.72;14.910748
0.04;0.73;15.271646
0.04;0.74;16.233067
0.04;0.75;17.250776
0.04;0.76;18.262646
0.04;0.77;19.274504
0.04;0.78;20.33122
0.04;0.79;21.53347
0.04;0.8;23.378296
0.04;0.81;25.779549
0.04;0.82;28.167198
0.04;0.83;30.564894
0.04;0.84;33.188713
0.04;0.85;36.69304
0.04;0.86;40.179047
0.04;0.87;43.140137
0.04;0.88;44.20231
0.04;0.89;46.596992
0.04;0.9;46.16562
0.04;0.91;44.35824
0.04;0.92;44.37915
0.04;0.93;44.527893
0.04;0.94;44.777115
0.04;0.95;45.0363
0.04;0.96;45.295326
0.04;0.97;47.20214
0.04;0.98;52.974037
0.04;0.99;59.583626
0.05;0.01;2.2585163
0.05;0.02;2.2012272
0.05;0.03;2.330634
0.05;0.04;2.4600368
0.05;0.05;2.5894537
0.05;0.06;2.7189589
0.05;0.07;2.8485262
0.05;0.08;2.9781659
0.05;0.09;3.1290836
0.05;0.1;3.3318167
0.05;0.11;3.534664
0.05;0.12;3.7374566
0.05;0.13;3.9403207
0.05;0.14;4.143117
0.05;0.15;4.3459535
0.05;0.16;4.5487704
0.05;0.17;4.7516036
0.05;0.18;4.9544106
0.05;0.19;5.1572227
0.05;0.2;5.3484144
0.05;0.21;5.527129
0.05;0.22;5.705777
0.05;0.23;5.8975997
0.05;0.24;6.093113
0.05;0.25;6.2902594
0.05;0.26;6.4906197
0.05;0.27;6.6910014
0.05;0.28;6.891376
0.05;0.29;7.0917654
0.05;0.3;7.2921076
0.05;0.31;7.4924526
0.05;0.32;7.6928425
0.05;0.33;7.8932004
0.05;0.34;8.070978
0.05;0.35;8.201671
0.05;0.36;8.332357
0.05;0.37;8.463047
0.05;0.38;8.593745
0.05;0.39;8.720174
0.05;0.4;8.84408
0.05;0.41;8.971555
0.05;0.42;9.099022
0.05;0.43;9.228479
0.05;0.44;9.359119
0.05;0.45;9.489754
0.05;0.46;9.620415
0.05;0.47;9.751076
0.05;0.48;9.881727
0.05;0.49;10.012371
0.05;0.5;10.143017
0.05;0.51;10.273274
0.05;0.52;10.403346
0.05;0.53;10.533411
0.05;0.54;10.663476
0.05;0.55;10.793559
0.05;0.56;11.154406
0.05;0.57;11.538333
0.05;0.58;11.922225
0.05;0.59;12.319335
0.05;0.6;12.7242365
0.05;0.61;13.216203
0.05;0.62;13.378426
0.05;0.63;13.4307785
0.05;0.64;13.507776
0.05;0.65;13.5847225
0.05;0.66;13.663237
0.05;0.67;13.750971
0.05;0.68;13.838724
0.05;0.69;13.926466
0.05;0.7;14.160594
0.05;0.71;14.511863
0.05;0.72;14.863135
0.05;0.73;15.223585
0.05;0.74;16.175285
0.05;0.75;17.195662
0.05;0.76;18.207546
0.05;0.77;19.21939
0.05;0.78;20.231277
0.05;0.79;21.43535
0.05;0.8;23.309303
0.05;0.81;25.710512
0.05;0.82;28.097572
0.05;0.83;30.493969
0.05;0.84;33.09864
0.05;0.85;36.60504
0.05;0.86;40.090706
0.05;0.87;42.972694
0.05;0.88;43.96161
0.05;0.89;46.330658
0.05;0.9;45.815765
0.05;0.91;44.01705
0.05;0.92;44.1677
0.05;0.93;44.3255
0.05;0.94;44.578224
0.05;0.95;44.83732
0.05;0.96;45.096375
0.05;0.97;47.123833
0.05;0.98;52.952263
0.05;0.99;59.55391
0.06;0.01;2.294608
0.06;0.02;2.2209275
0.06;0.03;2.2672396
0.06;0.04;2.3966517
0.06;0.05;2.5260663
0.06;0.06;2.6554708
0.06;0.07;2.7849379
0.06;0.08;2.914526
0.06;0.09;3.0441105
0.06;0.1;3.2319882
0.06;0.11;3.43471
0.06;0.12;3.6374521
0.06;0.13;3.840289
0.06;0.14;4.0431
0.06;0.15;4.245933
0.06;0.16;4.4487524
0.06;0.17;4.65159
0.06;0.18;4.8543878
0.06;0.19;5.057201
0.06;0.2;5.2600446
0.06;0.21;5.4389753
0.06;0.22;5.617692
0.06;0.23;5.801409
0.06;0.24;5.99698
0.06;0.25;6.192481
0.06;0.26;6.3920946
0.06;0.27;6.59247
0.06;0.28;6.7928476
0.06;0.29;6.9932213
0.06;0.3;7.1935763
0.06;0.31;7.3939676
0.06;0.32;7.5943313
0.06;0.33;7.7947087
0.06;0.34;7.995074
0.06;0.35;8.13742
0.06;0.36;8.268142
0.06;0.37;8.398874
0.06;0.38;8.529597
0.06;0.39;8.660221
0.06;0.4;8.782388
0.06;0.41;8.909022
0.06;0.42;9.03651
0.06;0.43;9.1644
0.06;0.44;9.295052
0.06;0.45;9.425707
0.06;0.46;9.556353
0.06;0.47;9.687007
0.06;0.48;9.81765
0.06;0.49;9.94829
0.06;0.5;10.078945
0.06;0.51;10.209503
0.06;0.52;10.339565
0.06;0.53;10.469631
0.06;0.54;10.599705
0.06;0.55;10.729777
0.06;0.56;11.0880575
0.06;0.57;11.471981
0.06;0.58;11.855879
0.06;0.59;12.254708
0.06;0.6;12.659354
0.06;0.61;13.153459
0.06;0.62;13.316357
0.06;0.63;13.371524
0.06;0.64;13.448544
0.06;0.65;13.525538
0.06;0.66;13.604391
0.06;0.67;13.692133
0.06;0.68;13.779866
0.06;0.69;13.867628
0.06;0.7;14.112959
0.06;0.71;14.464262
0.06;0.72;14.815538
0.06;0.73;15.175576
0.06;0.74;16.117508
0.06;0.75;17.139448
0.06;0.76;18.152409
0.06;0.77;19.164288
0.06;0.78;20.176188
0.06;0.79;21.33776
0.06;0.8;23.240335
0.06;0.81;25.641405
0.06;0.82;28.027914
0.06;0.83;30.422985
0.06;0.84;33.00854
0.06;0.85;36.517075
0.06;0.86;40.00245
0.06;0.87;42.75685
0.06;0.88;43.72915
0.06;0.89;46.064224
0.06;0.9;45.465813
0.06;0.91;43.81024
0.06;0.92;43.956795
0.06;0.93;44.125
0.06;0.94;44.37931
0.06;0.95;44.63836
0.06;0.96;44.897408
0.06;0.97;47.045525
0.06;0.98;52.930428
0.06;0.99;59.524208
0.07;0.01;2.330707
0.07;0.02;2.2570195
0.07;0.03;2.2038522
0.07;0.04;2.3332577
0.07;0.05;2.4626663
0.07;0.06;2.5920858
0.07;0.07;2.7214904
0.07;0.08;2.850943
0.07;0.09;2.9805188
0.07;0.1;3.1325486
0.07;0.11;3.3349473
0.07;0.12;3.5375931
0.07;0.13;3.7403402
0.07;0.14;3.943082
0.07;0.15;4.1459274
0.07;0.16;4.3487315
0.07;0.17;4.551567
0.07;0.18;4.754407
0.07;0.19;4.9572053
0.07;0.2;5.160033
0.07;0.21;5.3508544
0.07;0.22;5.529568
0.07;0.23;5.7083178
0.07;0.24;5.900795
0.07;0.25;6.096321
0.07;0.26;6.293582
0.07;0.27;6.49395
0.07;0.28;6.694315
0.07;0.29;6.894675
0.07;0.3;7.0950403
0.07;0.31;7.29541
0.07;0.32;7.4957952
0.07;0.33;7.6961637
0.07;0.34;7.8965445
0.07;0.35;8.073126
0.07;0.36;8.203846
0.07;0.37;8.334568
0.07;0.38;8.46529
0.07;0.39;8.596012
0.07;0.4;8.722275
0.07;0.41;8.846333
0.07;0.42;8.973832
0.07;0.43;9.101341
0.07;0.44;9.230898
0.07;0.45;9.361595
0.07;0.46;9.492258
0.07;0.47;9.622925
0.07;0.48;9.753581
0.07;0.49;9.884222
0.07;0.5;10.014893
0.07;0.51;10.145531
0.07;0.52;10.275786
0.07;0.53;10.405854
0.07;0.54;10.535926
0.07;0.55;10.665993
0.07;0.56;11.021721
0.07;0.57;11.405623
0.07;0.58;11.789525
0.07;0.59;12.189998
0.07;0.6;12.594463
0.07;0.61;13.090733
0.07;0.62;13.2542925
0.07;0.63;13.3122635
0.07;0.64;13.389267
0.07;0.65;13.466275
0.07;0.66;13.5455
0.07;0.67;13.633285
0.07;0.68;13.721031
0.07;0.69;13.811675
0.07;0.7;14.0653715
0.07;0.71;14.416651
0.07;0.72;14.767946
0.07;0.73;15.127527
0.07;0.74;16.059738
0.07;0.75;17.081638
0.07;0.76;18.097294
0.07;0.77;19.10917
0.07;0.78;20.121063
0.07;0.79;21.2402
0.07;0.8;23.171316
0.07;0.81;25.571783
0.07;0.82;27.958275
0.07;0.83;30.351982
0.07;0.84;32.9184
0.07;0.85;36.4291
0.07;0.86;39.914116
0.07;0.87;42.522697
0.07;0.88;43.496696
0.07;0.89;45.79785
0.07;0.9;45.10862
0.07;0.91;43.60347
0.07;0.92;43.750572
0.07;0.93;43.92456
0.07;0.94;44.18039
0.07;0.95;44.439415
0.07;0.96;44.69845
0.07;0.97;46.96718
0.07;0.98;52.908623
0.07;0.99;59.49447
0.08;0.01;2.366797
0.08;0.02;2.2931185
0.08;0.03;2.219429
0.08;0.04;2.2698646
0.08;0.05;2.3992727
0.08;0.06;2.52869
0.08;0.07;2.6580982
0.08;0.08;2.7875106
0.08;0.09;2.9169533
0.08;0.1;3.0465274
0.08;0.11;3.2356832
0.08;0.12;3.43803
0.08;0.13;3.6404889
0.08;0.14;3.8432195
0.08;0.15;4.0459647
0.08;0.16;4.24872
0.08;0.17;4.4515777
0.08;0.18;4.654392
0.08;0.19;4.8572083
0.08;0.2;5.060029
0.08;0.21;5.2628207
0.08;0.22;5.441432
0.08;0.23;5.6201572
0.08;0.24;5.8044853
0.08;0.25;6.0001507
0.08;0.26;6.1956606
0.08;0.27;6.3954253
0.08;0.28;6.595775
0.08;0.29;6.796172
0.08;0.3;6.9965215
0.08;0.31;7.1969223
0.08;0.32;7.397269
0.08;0.33;7.5976467
0.08;0.34;7.7980065
0.08;0.35;7.998383
0.08;0.36;8.139553
0.08;0.37;8.270271
0.08;0.38;8.400991
0.08;0.39;8.531698
0.08;0.4;8.662161
0.08;0.41;8.78432
0.08;0.42;8.911083
0.08;0.43;9.038593
0.08;0.44;9.166615
0.08;0.45;9.297303
0.08;0.46;9.427979
0.08;0.47;9.558645
0.08;0.48;9.689335
0.08;0.49;9.820032
0.08;0.5;9.950721
0.08;0.51;10.081396
0.08;0.52;10.211966
0.08;0.53;10.342062
0.08;0.54;10.472143
0.08;0.55;10.6022005
0.08;0.56;10.955369
0.08;0.57;11.339285
0.08;0.58;11.72321
0.08;0.59;12.12512
0.08;0.6;12.531276
0.08;0.61;13.027977
0.08;0.62;13.192228
0.08;0.63;13.253005
0.08;0.64;13.33003
0.08;0.65;13.407027
0.08;0.66;13.486434
0.08;0.67;13.574439
0.08;0.68;13.662189
0.08;0.69;13.758961
0.08;0.7;14.01775
0.08;0.71;14.369047
0.08;0.72;14.720325
0.08;0.73;15.079308
0.08;0.74;16.001907
0.08;0.75;17.02383
0.08;0.76;18.042194
0.08;0.77;19.054062
0.08;0.78;20.065931
0.08;0.79;21.14261
0.08;0.8;23.102259
0.08;0.81;25.50212
0.08;0.82;27.888624
0.08;0.83;30.28105
0.08;0.84;32.82833
0.08;0.85;36.341187
0.08;0.86;39.82579
0.08;0.87;42.28814
0.08;0.88;43.263817
0.08;0.89;45.49797
0.08;0.9;44.75006
0.08;0.91;43.396652
0.08;0.92;43.54435
0.08;0.93;43.724144
0.08;0.94;43.98149
0.08;0.95;44.240448
0.08;0.96;44.499474
0.08;0.97;46.888878
0.08;0.98;52.886925
0.08;0.99;59.46473
0.09;0.01;2.4028893
0.09;0.02;2.3292077
0.09;0.03;2.2555242
0.09;0.04;2.2064698
0.09;0.05;2.3358858
0.09;0.06;2.4652998
0.09;0.07;2.5947084
0.09;0.08;2.7241182
0.09;0.09;2.8535347
0.09;0.1;2.9829504
0.09;0.11;3.136461
0.09;0.12;3.338815
0.09;0.13;3.5411515
0.09;0.14;3.743562
0.09;0.15;3.9461253
0.09;0.16;4.1488767
0.09;0.17;4.351585
0.09;0.18;4.5543556
0.09;0.19;4.757217
0.09;0.2;4.9599953
0.09;0.21;5.1628256
0.09;0.22;5.353647
0.09;0.23;5.532031
0.09;0.24;5.71074
0.09;0.25;5.9038224
0.09;0.26;6.0995264
0.09;0.27;6.296897
0.09;0.28;6.497266
0.09;0.29;6.697639
0.09;0.3;6.89802
0.09;0.31;7.098378
0.09;0.32;7.298731
0.09;0.33;7.499112
0.09;0.34;7.6994886
0.09;0.35;7.8998528
0.09;0.36;8.075247
0.09;0.37;8.205959
0.09;0.38;8.336684
0.09;0.39;8.467417
0.09;0.4;8.598137
0.09;0.41;8.724215
0.09;0.42;8.848354
0.09;0.43;8.975867
0.09;0.44;9.103355
0.09;0.45;9.233007
0.09;0.46;9.363688
0.09;0.47;9.494387
0.09;0.48;9.625055
0.09;0.49;9.755741
0.09;0.5;9.886423
0.09;0.51;10.017101
0.09;0.52;10.147787
0.09;0.53;10.278067
0.09;0.54;10.408162
0.09;0.55;10.538247
0.09;0.56;10.888911
0.09;0.57;11.272848
0.09;0.58;11.656992
0.09;0.59;12.060194
0.09;0.6;12.468552
0.09;0.61;12.965239
0.09;0.62;13.130161
0.09;0.63;13.193774
0.09;0.64;13.270775
0.09;0.65;13.347771
0.09;0.66;13.427349
0.09;0.67;13.515423
0.09;0.68;13.603341
0.09;0.69;13.70624
0.09;0.7;13.970152
0.09;0.71;14.32136
0.09;0.72;14.672444
0.09;0.73;15.030966
0.09;0.74;15.943987
0.09;0.75;16.966059
0.09;0.76;17.987057
0.09;0.77;18.99889
0.09;0.78;20.010784
0.09;0.79;21.045002
0.09;0.8;23.033237
0.09;0.81;25.432512
0.09;0.82;27.819023
0.09;0.83;30.210089
0.09;0.84;32.738235
0.09;0.85;36.253075
0.09;0.86;39.737442
0.09;0.87;42.053574
0.09;0.88;43.03054
0.09;0.89;45.164078
0.09;0.9;44.39157
0.09;0.91;43.189865
0.09;0.92;43.338203
0.09;0.93;43.52369
0.09;0.94;43.78251
0.09;0.95;44.04148
0.09;0.96;44.300552
0.09;0.97;46.810547
0.09;0.98;52.86518
0.09;0.99;59.434982
0.10;0.01;2.4389868
0.10;0.02;2.3653045
0.10;0.03;2.2916179
0.10;0.04;2.217939
0.10;0.05;2.2724876
0.10;0.06;2.4019022
0.10;0.07;2.531317
0.10;0.08;2.6607366
0.10;0.09;2.7901366
0.10;0.1;2.9195588
0.10;0.11;3.0489597
0.10;0.12;3.2395883
0.10;0.13;3.4419284
0.10;0.14;3.6442683
0.10;0.15;3.846609
0.10;0.16;4.0490727
0.10;0.17;4.251773
0.10;0.18;4.4545045
0.10;0.19;4.6572223
0.10;0.2;4.8599825
0.10;0.21;5.0627975
0.10;0.22;5.2656612
0.10;0.23;5.4443073
0.10;0.24;5.6226926
0.10;0.25;5.80746
0.10;0.26;6.00317
0.10;0.27;6.198826
0.10;0.28;6.3987174
0.10;0.29;6.5991163
0.10;0.3;6.7994785
0.10;0.31;6.999845
0.10;0.32;7.200199
0.10;0.33;7.400594
0.10;0.34;7.6009603
0.10;0.35;7.8013268
0.10;0.36;8.001703
0.10;0.37;8.141674
0.10;0.38;8.272395
0.10;0.39;8.40312
0.10;0.4;8.533836
0.10;0.41;8.664104
0.10;0.42;8.786246
0.10;0.43;8.913126
0.10;0.44;9.040634
0.10;0.45;9.168722
0.10;0.46;9.299408
0.10;0.47;9.43009
0.10;0.48;9.5607815
0.10;0.49;9.691438
0.10;0.5;9.822138
0.10;0.51;9.952822
0.10;0.52;10.083494
0.10;0.53;10.214049
0.10;0.54;10.344154
0.10;0.55;10.474253
0.10;0.56;10.822352
0.10;0.57;11.206295
0.10;0.58;11.590574
0.10;0.59;11.995072
0.10;0.6;12.405517
0.10;0.61;12.902251
0.10;0.62;13.067845
0.10;0.63;13.134326
0.10;0.64;13.211378
0.10;0.65;13.288442
0.10;0.66;13.368229
0.10;0.67;13.456327
0.10;0.68;13.544416
0.10;0.69;13.653538
0.10;0.7;13.9224
0.10;0.71;14.273475
0.10;0.72;14.62453
0.10;0.73;14.982623
0.10;0.74;15.885884
0.10;0.75;16.908163
0.10;0.76;17.930172
0.10;0.77;18.943766
0.10;0.78;19.955664
0.10;0.79;20.967295
0.10;0.8;22.964245
0.10;0.81;25.362818
0.10;0.82;27.749401
0.10;0.83;30.139126
0.10;0.84;32.648132
0.10;0.85;36.164955
0.10;0.86;39.649094
0.10;0.87;41.818962
0.10;0.88;42.79728
0.10;0.89;44.830276
0.10;0.9;44.033073
0.10;0.91;42.983086
0.10;0.92;43.132004
0.10;0.93;43.32325
0.10;0.94;43.58352
0.10;0.95;43.842506
0.10;0.96;44.11431
0.10;0.97;46.73223
0.10;0.98;52.843445
0.10;0.99;59.405266
0.11;0.01;2.475082
0.11;0.02;2.4013972
0.11;0.03;2.3277116
0.11;0.04;2.2540247
0.11;0.05;2.2091036
0.11;0.06;2.3385031
0.11;0.07;2.4679246
0.11;0.08;2.5973375
0.11;0.09;2.7267454
0.11;0.1;2.8561516
0.11;0.11;2.9855723
0.11;0.12;3.1404128
0.11;0.13;3.34272
0.11;0.14;3.5450623
0.11;0.15;3.747398
0.11;0.16;3.9497428
0.11;0.17;4.152117
0.11;0.18;4.3546443
0.11;0.19;4.5573816
0.11;0.2;4.76013
0.11;0.21;4.9628544
0.11;0.22;5.165599
0.11;0.23;5.356608
0.11;0.24;5.5349617
0.11;0.25;5.7133446
0.11;0.26;5.906828
0.11;0.27;6.1025147
0.11;0.28;6.3001437
0.11;0.29;6.5005803
0.11;0.3;6.7009373
0.11;0.31;6.9013295
0.11;0.32;7.101702
0.11;0.33;7.3020706
0.11;0.34;7.502433
0.11;0.35;7.7027817
0.11;0.36;7.9031568
0.11;0.37;8.077368
0.11;0.38;8.20809
0.11;0.39;8.33881
0.11;0.4;8.469534
0.11;0.41;8.600256
0.11;0.42;8.72616
0.11;0.43;8.850391
0.11;0.44;8.977898
0.11;0.45;9.105401
0.11;0.46;9.235128
0.11;0.47;9.365813
0.11;0.48;9.496492
0.11;0.49;9.627163
0.11;0.5;9.757859
0.11;0.51;9.88854
0.11;0.52;10.019214
0.11;0.53;10.149897
0.11;0.54;10.280155
0.11;0.55;10.410253
0.11;0.56;10.755785
0.11;0.57;11.139666
0.11;0.58;11.5254545
0.11;0.59;11.929967
0.11;0.6;12.342501
0.11;0.61;12.839212
0.11;0.62;13.005436
0.11;0.63;13.07472
0.11;0.64;13.151786
0.11;0.65;13.228833
0.11;0.66;13.308795
0.11;0.67;13.39692
0.11;0.68;13.485058
0.11;0.69;13.600378
0.11;0.7;13.874271
0.11;0.71;14.225389
0.11;0.72;14.576523
0.11;0.73;14.934265
0.11;0.74;15.827789
0.11;0.75;16.850025
0.11;0.76;17.87235
0.11;0.77;18.888662
0.11;0.78;19.90055
0.11;0.79;20.912413
0.11;0.8;22.895239
0.11;0.81;25.293215
0.11;0.82;27.679789
0.11;0.83;30.068111
0.11;0.84;32.55801
0.11;0.85;36.076782
0.11;0.86;39.560776
0.11;0.87;41.584396
0.11;0.88;42.563927
0.11;0.89;44.49636
0.11;0.9;43.67449
0.11;0.91;42.776253
0.11;0.92;42.92576
0.11;0.93;43.124405
0.11;0.94;43.38453
0.11;0.95;43.643593
0.11;0.96;44.098473
0.11;0.97;46.653893
0.11;0.98;52.82167
0.11;0.99;59.377426
0.12;0.01;2.5111732
0.12;0.02;2.4374888
0.12;0.03;2.363805
0.12;0.04;2.2901206
0.12;0.05;2.216437
0.12;0.06;2.275114
0.12;0.07;2.4045339
0.12;0.08;2.5339391
0.12;0.09;2.6633584
0.12;0.1;2.7927666
0.12;0.11;2.9221754
0.12;0.12;3.0515842
0.12;0.13;3.2435498
0.12;0.14;3.4458427
0.12;0.15;3.648179
0.12;0.16;3.8505068
0.12;0.17;4.052861
0.12;0.18;4.2551947
0.12;0.19;4.457648
0.12;0.2;4.6602793
0.12;0.21;4.8630066
0.12;0.22;5.0657487
0.12;0.23;5.2684846
0.12;0.24;5.447216
0.12;0.25;5.625617
0.12;0.26;5.8106546
0.12;0.27;6.006166
0.12;0.28;6.201864
0.12;0.29;6.40196
0.12;0.3;6.6024017
0.12;0.31;6.8027835
0.12;0.32;7.0031376
0.12;0.33;7.2035046
0.12;0.34;7.4038677
0.12;0.35;7.604269
0.12;0.36;7.8046417
0.12;0.37;8.005016
0.12;0.38;8.143789
0.12;0.39;8.274525
0.12;0.4;8.405251
0.12;0.41;8.535973
0.12;0.42;8.666058
0.12;0.43;8.788212
0.12;0.44;8.915165
0.12;0.45;9.042671
0.12;0.46;9.170833
0.12;0.47;9.301517
0.12;0.48;9.432205
0.12;0.49;9.562889
0.12;0.5;9.693572
0.12;0.51;9.824251
0.12;0.52;9.954935
0.12;0.53;10.085606
0.12;0.54;10.216158
0.12;0.55;10.346256
0.12;0.56;10.68922
0.12;0.57;11.072834
0.12;0.58;11.46036
0.12;0.59;11.864858
0.12;0.6;12.279476
0.12;0.61;12.77616
0.12;0.62;12.94302
0.12;0.63;13.015117
0.12;0.64;13.0921755
0.12;0.65;13.169219
0.12;0.66;13.24934
0.12;0.67;13.33748
0.12;0.68;13.425615
0.12;0.69;13.547024
0.12;0.7;13.825943
0.12;0.71;14.177066
0.12;0.72;14.528212
0.12;0.73;14.885517
0.12;0.74;15.768916
0.12;0.75;16.791336
0.12;0.76;17.813774
0.12;0.77;18.833193
0.12;0.78;19.845186
0.12;0.79;20.857204
0.12;0.8;22.826172
0.12;0.81;25.223562
0.12;0.82;27.610106
0.12;0.83;29.997152
